# sentence-text: From the AP comes this story :
11	present	present	ADJ	12
12	day	day	NOUN	8
13	when	when	ADV	19
14	the	the	DET	16
15	village	village	NOUN	16
16	people	people	NOUN	19
17	have	have	AUX	19
18	suddenly	suddenly	ADV	19
19	discovered	discover	VERB	12
20	the	the	DET	21
21	fertilizer	fertilizer	NOUN	29
22	is	be	VERB	29
23	actually	actually	ADV	29
24	the	the	DET	26
25	bottling	bottling	NOUN	26
26	plant	plant	NOUN	29
27	's	's	PART	26
28	waste	waste	NOUN	29
29	sludge	sludge	NOUN	19
30	and	and	CONJ	29
31	is	be	VERB	32
32	laden	laden	ADJ	29
33	with	with	ADP	34
34	cadmium	cadmium	NOUN	32
35	,	,	PUNCT	34
36	a	a	DET	44
37	highly	highly	ADV	38
38	toxic	toxic	ADJ	44
39	,	,	PUNCT	44
40	cancer	cancer	NOUN	42
41	-	-	PUNCT	42
42	causing	cause	VERB	44
43	heavy	heavy	ADJ	44
44	metal	metal	NOUN	34
45	.	.	PUNCT	8

# sentence-text: The village soil and water are now too heavily contaminated to safely occupy human life, so the plant was shut down last week.
1	The	the	DET	3
2	village	village	NOUN	3
3	soil	soil	NOUN	10
4	and	and	CONJ	3
5	water	water	NOUN	3
6	are	be	AUX	10
7	now	now	ADV	10
8	too	too	ADV	9
9	heavily	heavily	ADV	10
10	contaminated	contaminate	VERB	0
11	to	to	PART	13
12	safely	safely	ADV	13
13	occupy	occupy	VERB	10
14	human	human	ADJ	15
15	life	life	NOUN	13
16	,	,	PUNCT	10
17	so	so	ADV	21
18	the	the	DET	19
19	plant	plant	NOUN	21
20	was	be	AUX	21
21	shut	shut	VERB	10
22	down	down	ADP	21
23	last	last	ADJ	24
24	week	week	NOUN	21
25	.	.	PUNCT	10

# sentence-text: Moral of the story: Don't drink Coke..........drink Pepsi!
1	Moral	moral	NOUN	0
2	of	of	ADP	4
3	the	the	DET	4
4	story	story	NOUN	1
5	:	:	PUNCT	1
6	Do	do	AUX	8
7	n't	not	PART	8
8	drink	drink	VERB	1
9	Coke	Coke	PROPN	8
10	..........	..........	PUNCT	8
11	drink	drink	VERB	8
12	Pepsi	Pepsi	PROPN	11
13	!	!	PUNCT	1

# sentence-text: Just kidding, Pepsi is actually in the process of being thrown out of India for similar crimes, as well.
1	Just	just	ADV	2
2	kidding	kid	VERB	0
3	,	,	PUNCT	2
4	Pepsi	Pepsi	PROPN	5
5	is	be	VERB	2
6	actually	actually	ADV	5
7	in	in	ADP	9
8	the	the	DET	9
9	process	process	NOUN	5
10	of	of	SCONJ	12
11	being	be	AUX	12
12	thrown	throw	VERB	9
13	out	out	ADP	15
14	of	of	ADP	15
15	India	India	PROPN	12
16	for	for	ADP	18
17	similar	similar	ADJ	18
18	crimes	crime	NOUN	12
19	,	,	PUNCT	12
20	as	as	ADV	12
21	well	well	ADV	20
22	.	.	PUNCT	1

# sentence-text: The Greater New Orleans Fair Housing Action Center (GNOFHAC) filed a housing discrimination complaint against the Housing Authority of New Orleans (HANO) last week.
1	The	the	DET	8
2	Greater	Greater	PROPN	4
3	New	New	PROPN	4
4	Orleans	Orleans	PROPN	8
5	Fair	Fair	PROPN	6
6	Housing	Housing	PROPN	7
7	Action	Action	PROPN	8
8	Center	Center	PROPN	12
9	(	(	PUNCT	10
10	GNOFHAC	GNOFHAC	PROPN	8
11	)	)	PUNCT	10
12	filed	file	VERB	0
13	a	a	DET	16
14	housing	housing	NOUN	15
15	discrimination	discrimination	NOUN	16
16	complaint	complaint	NOUN	12
17	against	against	ADP	20
18	the	the	DET	20
19	Housing	Housing	PROPN	20
20	Authority	Authority	PROPN	16
21	of	of	ADP	23
22	New	New	PROPN	23
23	Orleans	Orleans	PROPN	20
24	(	(	PUNCT	25
25	HANO	HANO	PROPN	20
26	)	)	PUNCT	25
27	last	last	ADJ	28
28	week	week	NOUN	12
29	.	.	PUNCT	12

# sentence-text: The complaint, filed with the United States Department of Housing and Urban Development, accuses HANO of violating a 2003 enforcement agreement entered into between former St. Thomas Housing Development residents, the City of New Orleans, HANO, and the U.S. Department of Housing and Urban Development during the HOPE VI redevelopment of St. Thomas, now known as River Garden.
1	The	the	DET	2
2	complaint	complaint	NOUN	16
3	,	,	PUNCT	2
4	filed	file	VERB	2
5	with	with	ADP	9
6	the	the	DET	9
7	United	United	PROPN	8
8	States	States	PROPN	9
9	Department	Department	PROPN	4
10	of	of	ADP	11
11	Housing	Housing	PROPN	9
12	and	and	CONJ	11
13	Urban	Urban	PROPN	14
14	Development	Development	PROPN	11
15	,	,	PUNCT	16
16	accuses	accuse	VERB	0
17	HANO	HANO	PROPN	16
18	of	of	SCONJ	19
19	violating	violate	VERB	16
20	a	a	DET	23
21	2003	2003	NUM	23
22	enforcement	enforcement	NOUN	23
23	agreement	agreement	NOUN	19
24	entered	enter	VERB	23
25	into	into	ADP	24
26	between	between	ADP	32
27	former	former	ADJ	32
28	St.	St.	PROPN	29
29	Thomas	Thomas	PROPN	31
30	Housing	Housing	PROPN	31
31	Development	Development	PROPN	32
32	residents	resident	NOUN	24
33	,	,	PUNCT	32
34	the	the	DET	35
35	City	City	PROPN	32
36	of	of	ADP	38
37	New	New	PROPN	38
38	Orleans	Orleans	PROPN	35
39	,	,	PUNCT	32
40	HANO	HANO	PROPN	32
41	,	,	PUNCT	32
42	and	and	CONJ	32
43	the	the	DET	45
44	U.S.	U.S.	PROPN	45
45	Department	Department	PROPN	32
46	of	of	ADP	47
47	Housing	Housing	PROPN	45
48	and	and	CONJ	47
49	Urban	Urban	PROPN	50
50	Development	Development	PROPN	47
51	during	during	ADP	55
52	the	the	DET	55
53	HOPE	HOPE	PROPN	54
54	VI	VI	PROPN	55
55	redevelopment	redevelopment	NOUN	24
56	of	of	ADP	58
57	St.	St.	PROPN	58
58	Thomas	Thomas	PROPN	55
59	,	,	PUNCT	58
60	now	now	ADV	61
61	known	know	VERB	58
62	as	as	ADP	64
63	River	River	PROPN	64
64	Garden	Garden	PROPN	61
65	.	.	PUNCT	16

# sentence-text: The current complaints allege that HANO has not provided qualified former St. Thomas residents a preference with respect to available public housing units at River Garden per the 2003 agreement.
1	The	the	DET	3
2	current	current	ADJ	3
3	complaints	complaint	NOUN	4
4	allege	allege	VERB	0
5	that	that	SCONJ	9
6	HANO	HANO	PROPN	9
7	has	have	AUX	9
8	not	not	PART	9
9	provided	provide	VERB	4
10	qualified	qualified	ADJ	14
11	former	former	ADJ	14
12	St.	St.	PROPN	13
13	Thomas	Thomas	PROPN	14
14	residents	resident	NOUN	9
15	a	a	DET	16
16	preference	preference	NOUN	9
17	with	with	ADP	18
18	respect	respect	NOUN	16
19	to	to	ADP	23
20	available	available	ADJ	23
21	public	public	ADJ	22
22	housing	housing	NOUN	23
23	units	unit	NOUN	18
24	at	at	ADP	26
25	River	River	PROPN	26
26	Garden	Garden	PROPN	23
27	per	per	ADP	30
28	the	the	DET	30
29	2003	2003	NUM	30
30	agreement	agreement	NOUN	9
31	.	.	PUNCT	4

# sentence-text: Upon return to New Orleans after the Hurricane Katrina evacuation, former residents have been informed that there are no available public housing units at River Garden because those units have been reserved for HANO employees.
1	Upon	upon	ADP	2
2	return	return	NOUN	16
3	to	to	ADP	5
4	New	New	PROPN	5
5	Orleans	Orleans	PROPN	2
6	after	after	ADP	10
7	the	the	DET	10
8	Hurricane	Hurricane	PROPN	9
9	Katrina	Katrina	PROPN	10
10	evacuation	evacuation	NOUN	2
11	,	,	PUNCT	16
12	former	former	ADJ	13
13	residents	resident	NOUN	16
14	have	have	AUX	16
15	been	be	AUX	16
16	informed	inform	VERB	0
17	that	that	SCONJ	19
18	there	there	PRON	19
19	are	be	VERB	16
20	no	no	DET	24
21	available	available	ADJ	24
22	public	public	ADJ	23
23	housing	housing	NOUN	24
24	units	unit	NOUN	19
25	at	at	ADP	27
26	River	River	PROPN	27
27	Garden	Garden	PROPN	24
28	because	because	SCONJ	33
29	those	those	DET	30
30	units	unit	NOUN	33
31	have	have	AUX	33
32	been	be	AUX	33
33	reserved	reserve	VERB	19
34	for	for	ADP	36
35	HANO	HANO	PROPN	36
36	employees	employee	NOUN	33
37	.	.	PUNCT	16

# sentence-text: Therefore, public housing residents have been unable to secure the units for which they qualified prior to the storm and are left homeless, as a result.
1	Therefore	therefore	ADV	8
2	,	,	PUNCT	8
3	public	public	ADJ	4
4	housing	housing	NOUN	5
5	residents	resident	NOUN	8
6	have	have	AUX	8
7	been	be	VERB	8
8	unable	unable	ADJ	0
9	to	to	PART	10
10	secure	secure	VERB	8
11	the	the	DET	12
12	units	unit	NOUN	10
13	for	for	ADP	14
14	which	which	PRON	16
15	they	they	PRON	16
16	qualified	qualify	VERB	12
17	prior	prior	ADJ	20
18	to	to	ADP	17
19	the	the	DET	20
20	storm	storm	NOUN	16
21	and	and	CONJ	8
22	are	be	AUX	23
23	left	leave	VERB	8
24	homeless	homeless	ADJ	23
25	,	,	PUNCT	23
26	as	as	ADP	28
27	a	a	DET	28
28	result	result	NOUN	23
29	.	.	PUNCT	8

# sentence-text: "In the wake of Hurricane Katrina, affordable housing in New Orleans is more scarce than ever.
1	"	"	PUNCT	16
2	In	in	ADP	4
3	the	the	DET	4
4	wake	wake	NOUN	16
5	of	of	ADP	7
6	Hurricane	Hurricane	PROPN	7
7	Katrina	Katrina	PROPN	4
8	,	,	PUNCT	16
9	affordable	affordable	ADJ	10
10	housing	housing	NOUN	16
11	in	in	ADP	13
12	New	New	PROPN	13
13	Orleans	Orleans	PROPN	10
14	is	be	VERB	16
15	more	more	ADV	16
16	scarce	scarce	ADJ	0
17	than	than	ADP	18
18	ever	ever	ADV	16
19	.	.	PUNCT	16

# sentence-text: As such, it is essential that HANO comply with 2003 enforcement agreement," said James Perry, GNOFHAC Executive Director
1	As	as	ADP	2
2	such	such	ADJ	6
3	,	,	PUNCT	6
4	it	it	PRON	6
5	is	be	VERB	6
6	essential	essential	ADJ	16
7	that	that	SCONJ	9
8	HANO	HANO	PROPN	9
9	comply	comply	VERB	6
10	with	with	ADP	13
11	2003	2003	NUM	13
12	enforcement	enforcement	NOUN	13
13	agreement	agreement	NOUN	9
14	,	,	PUNCT	16
15	"	"	PUNCT	16
16	said	say	VERB	0
17	James	James	PROPN	18
18	Perry	Perry	PROPN	16
19	,	,	PUNCT	18
20	GNOFHAC	GNOFHAC	PROPN	22
21	Executive	Executive	PROPN	22
22	Director	Director	PROPN	18

# sentence-text: Crude-oil prices rose Wednesday as strengthening Hurricane Rita, now a Category 5 storm, threatened to disrupt oil production in the Gulf of Mexico.
1	Crude	crude	ADJ	3
2	-	-	PUNCT	3
3	oil	oil	NOUN	4
4	prices	price	NOUN	5
5	rose	rise	VERB	0
6	Wednesday	Wednesday	PROPN	5
7	as	as	SCONJ	18
8	strengthening	strengthen	VERB	10
9	Hurricane	Hurricane	PROPN	10
10	Rita	Rita	PROPN	18
11	,	,	PUNCT	10
12	now	now	ADV	16
13	a	a	DET	16
14	Category	category	NOUN	16
15	5	5	NUM	14
16	storm	storm	NOUN	10
17	,	,	PUNCT	18
18	threatened	threaten	VERB	5
19	to	to	PART	20
20	disrupt	disrupt	VERB	18
21	oil	oil	NOUN	22
22	production	production	NOUN	20
23	in	in	ADP	25
24	the	the	DET	25
25	Gulf	Gulf	PROPN	22
26	of	of	ADP	27
27	Mexico	Mexico	PROPN	25
28	.	.	PUNCT	5

# sentence-text: New York's main contract, light sweet crude for delivery in November rose 60 cents to close at 66.80 dollars per barrel.
1	New	New	PROPN	2
2	York	York	PROPN	5
3	's	's	PART	2
4	main	main	ADJ	5
5	contract	contract	NOUN	14
6	,	,	PUNCT	5
7	light	light	ADJ	9
8	sweet	sweet	ADJ	9
9	crude	crude	NOUN	5
10	for	for	ADP	11
11	delivery	delivery	NOUN	9
12	in	in	ADP	13
13	November	November	PROPN	11
14	rose	rise	VERB	0
15	60	60	NUM	16
16	cents	cent	NOUN	14
17	to	to	PART	18
18	close	close	VERB	14
19	at	at	ADP	21
20	66.80	66.80	NUM	21
21	dollars	dollar	NOUN	18
22	per	per	ADP	23
23	barrel	barrel	NOUN	21
24	.	.	PUNCT	14

# sentence-text: In London, the price of Brent North Sea crude for November delivery advanced 53 cents to 64.73 dollars.
1	In	in	ADP	2
2	London	London	PROPN	14
3	,	,	PUNCT	14
4	the	the	DET	5
5	price	price	NOUN	14
6	of	of	ADP	10
7	Brent	Brent	PROPN	10
8	North	North	PROPN	9
9	Sea	Sea	PROPN	10
10	crude	crude	NOUN	5
11	for	for	ADP	13
12	November	November	PROPN	13
13	delivery	delivery	NOUN	10
14	advanced	advance	VERB	0
15	53	53	NUM	16
16	cents	cent	NOUN	14
17	to	to	ADP	19
18	64.73	64.73	NUM	19
19	dollars	dollar	NOUN	14
20	.	.	PUNCT	14

# sentence-text: After brushing the Florida Keys islands on Tuesday, Rita packed winds of about 240 kilometers an hour as it headed across the Gulf of Mexico.
1	After	after	SCONJ	2
2	brushing	brush	VERB	11
3	the	the	DET	6
4	Florida	Florida	PROPN	5
5	Keys	Keys	PROPN	6
6	islands	island	NOUN	2
7	on	on	ADP	8
8	Tuesday	Tuesday	PROPN	2
9	,	,	PUNCT	11
10	Rita	Rita	PROPN	11
11	packed	pack	VERB	0
12	winds	wind	NOUN	11
13	of	of	ADP	16
14	about	about	ADV	15
15	240	240	NUM	16
16	kilometers	kilometer	NOUN	12
17	an	a	DET	18
18	hour	hour	NOUN	16
19	as	as	SCONJ	21
20	it	it	PRON	21
21	headed	head	VERB	11
22	across	across	ADP	24
23	the	the	DET	24
24	Gulf	Gulf	PROPN	21
25	of	of	ADP	26
26	Mexico	Mexico	PROPN	24
27	.	.	PUNCT	11

# sentence-text: The US National Hurricane Center said Rita was "extremely dangerous" and could become a top-level category five storm on the Saffir-Simpson scale.
1	The	the	DET	5
2	US	US	PROPN	5
3	National	National	PROPN	5
4	Hurricane	Hurricane	PROPN	5
5	Center	Center	PROPN	6
6	said	say	VERB	0
7	Rita	Rita	PROPN	11
8	was	be	VERB	11
9	"	"	PUNCT	11
10	extremely	extremely	ADV	11
11	dangerous	dangerous	ADJ	6
12	"	"	PUNCT	11
13	and	and	CONJ	11
14	could	could	AUX	15
15	become	become	VERB	11
16	a	a	DET	22
17	top	top	ADJ	19
18	-	-	PUNCT	19
19	level	level	NOUN	22
20	category	category	NOUN	22
21	five	five	NUM	20
22	storm	storm	NOUN	15
23	on	on	ADP	28
24	the	the	DET	28
25	Saffir	Saffir	PROPN	27
26	-	-	PUNCT	27
27	Simpson	Simpson	PROPN	28
28	scale	scale	NOUN	22
29	.	.	PUNCT	6

# sentence-text: The storm threatened oil installations in the Gulf of Mexico where about one-quarter of US oil operations are based.
1	The	the	DET	2
2	storm	storm	NOUN	3
3	threatened	threaten	VERB	0
4	oil	oil	NOUN	5
5	installations	installation	NOUN	3
6	in	in	ADP	8
7	the	the	DET	8
8	Gulf	Gulf	PROPN	5
9	of	of	ADP	10
10	Mexico	Mexico	PROPN	8
11	where	where	ADV	21
12	about	about	ADV	15
13	one	one	NUM	15
14	-	-	PUNCT	15
15	quarter	quarter	NOUN	21
16	of	of	ADP	19
17	US	US	PROPN	19
18	oil	oil	NOUN	19
19	operations	operation	NOUN	15
20	are	be	AUX	21
21	based	base	VERB	8
22	.	.	PUNCT	3

# sentence-text: Oil companies evacuated offshore facilities as the storm's progress kept global markets on tenterhooks.
1	Oil	oil	NOUN	2
2	companies	company	NOUN	3
3	evacuated	evacuate	VERB	0
4	offshore	offshore	ADJ	5
5	facilities	facility	NOUN	3
6	as	as	SCONJ	11
7	the	the	DET	8
8	storm	storm	NOUN	10
9	's	's	PART	8
10	progress	progress	NOUN	11
11	kept	keep	VERB	3
12	global	global	ADJ	13
13	markets	market	NOUN	11
14	on	on	ADP	15
15	tenterhooks	tenterhooks	NOUN	11
16	.	.	PUNCT	3

# sentence-text: In Texas, BP shut its 460,000 barrels per day refinery and Marathon shut its 72,000 bpd plant.
1	In	in	ADP	2
2	Texas	Texas	PROPN	5
3	,	,	PUNCT	5
4	BP	BP	PROPN	5
5	shut	shut	VERB	0
6	its	its	PRON	11
7	460,000	460,000	NUM	8
8	barrels	barrel	NOUN	11
9	per	per	ADP	10
10	day	day	NOUN	8
11	refinery	refinery	NOUN	5
12	and	and	CONJ	5
13	Marathon	Marathon	PROPN	14
14	shut	shut	VERB	5
15	its	its	PRON	18
16	72,000	72,000	NUM	17
17	bpd	bpd	NOUN	18
18	plant	plant	NOUN	14
19	.	.	PUNCT	5

# sentence-text: Valero said it was reducing rates at its 243,000 bpd Texas City refinery and its 85,000 bpd Houston refinery.
1	Valero	Valero	PROPN	2
2	said	say	VERB	0
3	it	it	PRON	5
4	was	be	AUX	5
5	reducing	reduce	VERB	2
6	rates	rate	NOUN	5
7	at	at	ADP	13
8	its	its	PRON	13
9	243,000	243,000	NUM	10
10	bpd	bpd	NOUN	13
11	Texas	Texas	PROPN	12
12	City	City	PROPN	13
13	refinery	refinery	NOUN	5
14	and	and	CONJ	13
15	its	its	PRON	19
16	85,000	85,000	NUM	17
17	bpd	bpd	NOUN	19
18	Houston	Houston	PROPN	19
19	refinery	refinery	NOUN	13
20	.	.	PUNCT	2

# sentence-text: Exxon Mobil released nonessential staff from two giant Texas plants.
1	Exxon	Exxon	PROPN	2
2	Mobil	Mobil	PROPN	3
3	released	release	VERB	0
4	nonessential	nonessential	ADJ	5
5	staff	staff	NOUN	3
6	from	from	ADP	10
7	two	two	NUM	10
8	giant	giant	ADJ	10
9	Texas	Texas	PROPN	10
10	plants	plant	NOUN	3
11	.	.	PUNCT	3

# sentence-text: Last month, Katrina devastated refineries in Louisiana and Mississippi and sent prices to a record high of 70.85 dollars a barrel.
1	Last	last	ADJ	2
2	month	month	NOUN	5
3	,	,	PUNCT	5
4	Katrina	Katrina	PROPN	5
5	devastated	devastate	VERB	0
6	refineries	refinery	NOUN	5
7	in	in	ADP	8
8	Louisiana	Louisiana	PROPN	6
9	and	and	CONJ	8
10	Mississippi	Mississippi	PROPN	8
11	and	and	CONJ	5
12	sent	send	VERB	5
13	prices	price	NOUN	12
14	to	to	ADP	17
15	a	a	DET	17
16	record	record	ADJ	17
17	high	high	NOUN	12
18	of	of	ADP	20
19	70.85	70.85	NUM	20
20	dollars	dollar	NOUN	17
21	a	a	DET	22
22	barrel	barrel	NOUN	20
23	.	.	PUNCT	5

# sentence-text: please support the link bellow which is excelnt ,thank for your click and attention:
1	please	please	INTJ	2
2	support	support	VERB	0
3	the	the	DET	4
4	link	link	NOUN	2
5	bellow	bellow	ADV	4
6	which	which	PRON	8
7	is	be	VERB	8
8	excelnt	excelnt	ADJ	4
9	,	,	PUNCT	10
10	thank	thank	NOUN	2
11	for	for	ADP	13
12	your	you	PRON	13
13	click	click	NOUN	10
14	and	and	CONJ	13
15	attention	attention	NOUN	13
16	:	:	PUNCT	10

# sentence-text: [http://www.newscientistspace.com/article.ns?id=dn8293&feedId=human-spaceflight_atom03]
1	[	[	PUNCT	2
2	http://www.newscientistspace.com/article.ns?id=dn8293&feedId=human-spaceflight_atom03	http://www.newscientistspace.com/article.ns?id=dn8293&feedid=human-spaceflight_atom03	X	0
3	]	]	PUNCT	2

# sentence-text: (New Scientist Space)
1	(	(	PUNCT	4
2	New	New	PROPN	3
3	Scientist	Scientist	PROPN	4
4	Space	Space	PROPN	0
5	)	)	PUNCT	4

# sentence-text: NASA is looking to private companies to launch both supplies and astronauts to the International Space Station, it announced this week.
1	NASA	NASA	PROPN	3
2	is	be	AUX	3
3	looking	look	VERB	20
4	to	to	ADP	6
5	private	private	ADJ	6
6	companies	company	NOUN	3
7	to	to	PART	8
8	launch	launch	VERB	3
9	both	both	CONJ	10
10	supplies	supplies	NOUN	8
11	and	and	CONJ	10
12	astronauts	astronaut	NOUN	10
13	to	to	ADP	17
14	the	the	DET	17
15	International	International	PROPN	17
16	Space	Space	PROPN	17
17	Station	Station	PROPN	8
18	,	,	PUNCT	20
19	it	it	PRON	20
20	announced	announce	VERB	0
21	this	this	DET	22
22	week	week	NOUN	20
23	.	.	PUNCT	20

# sentence-text: [...]
1	[	[	PUNCT	3
2	...	...	PUNCT	3
3	]	]	PUNCT	0

# sentence-text: "It's not cost-effective doing station flights while at the same time focusing on getting back to the Moon," says Brett Alexander, vice-president of Transformational Space, one of the companies hoping to launch astronauts to the ISS.
1	"	"	PUNCT	25
2	It	it	PRON	7
3	's	be	VERB	7
4	not	not	PART	7
5	cost	cost	NOUN	7
6	-	-	PUNCT	7
7	effective	effective	ADJ	25
8	doing	do	VERB	7
9	station	station	NOUN	10
10	flights	flight	NOUN	8
11	while	while	SCONJ	16
12	at	at	ADP	15
13	the	the	DET	15
14	same	same	ADJ	15
15	time	time	NOUN	16
16	focusing	focus	VERB	8
17	on	on	SCONJ	18
18	getting	get	VERB	16
19	back	back	ADV	18
20	to	to	ADP	22
21	the	the	DET	22
22	Moon	Moon	PROPN	19
23	,	,	PUNCT	25
24	"	"	PUNCT	25
25	says	say	VERB	0
26	Brett	Brett	PROPN	27
27	Alexander	Alexander	PROPN	25
28	,	,	PUNCT	27
29	vice-president	vice-president	NOUN	27
30	of	of	ADP	32
31	Transformational	Transformational	PROPN	32
32	Space	Space	PROPN	29
33	,	,	PUNCT	32
34	one	one	NUM	32
35	of	of	ADP	37
36	the	the	DET	37
37	companies	company	NOUN	34
38	hoping	hope	VERB	37
39	to	to	PART	40
40	launch	launch	VERB	38
41	astronauts	astronaut	NOUN	40
42	to	to	ADP	44
43	the	the	DET	44
44	ISS	ISS	PROPN	40
45	.	.	PUNCT	25

# sentence-text: NASA intends upon retiring the space shuttles in 2010, which only leaves it with 18 flights towards the ISS.
1	NASA	NASA	PROPN	2
2	intends	intend	VERB	0
3	upon	upon	SCONJ	4
4	retiring	retire	VERB	2
5	the	the	DET	7
6	space	space	NOUN	7
7	shuttles	shuttle	NOUN	4
8	in	in	ADP	9
9	2010	2010	NUM	4
10	,	,	PUNCT	4
11	which	which	PRON	13
12	only	only	ADV	13
13	leaves	leave	VERB	4
14	it	it	PRON	13
15	with	with	ADP	17
16	18	18	NUM	17
17	flights	flight	NOUN	13
18	towards	towards	ADP	20
19	the	the	DET	20
20	ISS	ISS	PROPN	17
21	.	.	PUNCT	2

# sentence-text: Outsourcing these responsibilities would be a wise alternative, considering the accomplishments of the private sector regarding the space elevator .
1	Outsourcing	outsource	VERB	8
2	these	these	DET	3
3	responsibilities	responsibility	NOUN	1
4	would	would	AUX	8
5	be	be	VERB	8
6	a	a	DET	8
7	wise	wise	ADJ	8
8	alternative	alternative	NOUN	0
9	,	,	PUNCT	8
10	considering	consider	VERB	8
11	the	the	DET	12
12	accomplishments	accomplishment	NOUN	10
13	of	of	ADP	16
14	the	the	DET	16
15	private	private	ADJ	16
16	sector	sector	NOUN	12
17	regarding	regard	VERB	20
18	the	the	DET	20
19	space	space	NOUN	20
20	elevator	elevator	NOUN	12
21	.	.	PUNCT	8

# sentence-text: Although some may praise this as an opportunity for the private sector to finally serve the public good, NASA seems hesitant about turning over the reigns to the corporate world.
1	Although	although	SCONJ	4
2	some	some	DET	4
3	may	may	AUX	4
4	praise	praise	VERB	21
5	this	this	PRON	4
6	as	as	ADP	8
7	an	a	DET	8
8	opportunity	opportunity	NOUN	4
9	for	for	SCONJ	15
10	the	the	DET	12
11	private	private	ADJ	12
12	sector	sector	NOUN	15
13	to	to	PART	15
14	finally	finally	ADV	15
15	serve	serve	VERB	8
16	the	the	DET	18
17	public	public	ADJ	18
18	good	good	NOUN	15
19	,	,	PUNCT	21
20	NASA	NASA	PROPN	21
21	seems	seem	VERB	0
22	hesitant	hesitant	ADJ	21
23	about	about	SCONJ	24
24	turning	turn	VERB	22
25	over	over	ADP	24
26	the	the	DET	27
27	reigns	reign	NOUN	24
28	to	to	ADP	31
29	the	the	DET	31
30	corporate	corporate	ADJ	31
31	world	world	NOUN	24
32	.	.	PUNCT	21

# sentence-text: (New Scientist Space)
1	(	(	PUNCT	4
2	New	New	PROPN	3
3	Scientist	Scientist	PROPN	4
4	Space	Space	PROPN	0
5	)	)	PUNCT	4

# sentence-text: On 3 November, NASA administrator Michael Griffin told the US house science committee that the agency expects to invest about $500 million in the commercial cargo and crew project over five years.
1	On	on	ADP	3
2	3	3	NUM	3
3	November	November	PROPN	9
4	,	,	PUNCT	9
5	NASA	NASA	PROPN	6
6	administrator	administrator	NOUN	8
7	Michael	Michael	PROPN	8
8	Griffin	Griffin	PROPN	9
9	told	tell	VERB	0
10	the	the	DET	14
11	US	US	PROPN	12
12	house	house	PROPN	14
13	science	science	PROPN	14
14	committee	committee	PROPN	9
15	that	that	SCONJ	18
16	the	the	DET	17
17	agency	agency	NOUN	18
18	expects	expect	VERB	9
19	to	to	PART	20
20	invest	invest	VERB	18
21	about	about	ADV	22
22	$	$	SYM	20
23	500	500	NUM	24
24	million	million	NUM	22
25	in	in	ADP	31
26	the	the	DET	31
27	commercial	commercial	ADJ	31
28	cargo	cargo	NOUN	31
29	and	and	CONJ	28
30	crew	crew	NOUN	28
31	project	project	NOUN	20
32	over	over	ADP	34
33	five	five	NUM	34
34	years	year	NOUN	20
35	.	.	PUNCT	9

# sentence-text: "That kind of a financial incentive [...] will be sufficient to allow substantial providers to emerge," Griffin said.
1	"	"	PUNCT	23
2	That	that	DET	3
3	kind	kind	NOUN	13
4	of	of	ADP	7
5	a	a	DET	7
6	financial	financial	ADJ	7
7	incentive	incentive	NOUN	3
8	[	[	PUNCT	13
9	...	...	PUNCT	13
10	]	]	PUNCT	13
11	will	will	AUX	13
12	be	be	VERB	13
13	sufficient	sufficient	ADJ	23
14	to	to	PART	15
15	allow	allow	VERB	13
16	substantial	substantial	ADJ	17
17	providers	provider	NOUN	15
18	to	to	PART	19
19	emerge	emerge	VERB	15
20	,	,	PUNCT	23
21	"	"	PUNCT	23
22	Griffin	Griffin	PROPN	23
23	said	say	VERB	0
24	.	.	PUNCT	23

# sentence-text: "I hope that industry, if put to the test, can do better [than the government], but I do not expect it," Griffin added.
1	"	"	PUNCT	31
2	I	I	PRON	3
3	hope	hope	VERB	31
4	that	that	SCONJ	14
5	industry	industry	NOUN	14
6	,	,	PUNCT	14
7	if	if	SCONJ	8
8	put	put	VERB	14
9	to	to	ADP	11
10	the	the	DET	11
11	test	test	NOUN	8
12	,	,	PUNCT	14
13	can	can	AUX	14
14	do	do	VERB	3
15	better	better	ADV	14
16	[	[	PUNCT	19
17	than	than	ADP	19
18	the	the	DET	19
19	government	government	NOUN	15
20	]	]	PUNCT	19
21	,	,	PUNCT	3
22	but	but	CONJ	3
23	I	I	PRON	26
24	do	do	AUX	26
25	not	not	PART	26
26	expect	expect	VERB	3
27	it	it	PRON	26
28	,	,	PUNCT	31
29	"	"	PUNCT	31
30	Griffin	Griffin	PROPN	31
31	added	add	VERB	0
32	.	.	PUNCT	31

# sentence-text: Only time will reveal whether Griffin's expectations are either exceeded or confirmed.
1	Only	only	ADV	2
2	time	time	NOUN	4
3	will	will	AUX	4
4	reveal	reveal	VERB	0
5	whether	whether	SCONJ	11
6	Griffin	Griffin	PROPN	8
7	's	's	PART	6
8	expectations	expectation	NOUN	11
9	are	be	AUX	11
10	either	either	CONJ	11
11	exceeded	exceed	VERB	4
12	or	or	CONJ	11
13	confirmed	confirm	VERB	11
14	.	.	PUNCT	4

# sentence-text: But seeing how the private sector has been able to successfully transport civilians to the ISS (at about a fifth of the cost), it would come to no surprise if corporate America was able to out perform their bureaucratic friends in government.
1	But	but	CONJ	29
2	seeing	see	VERB	29
3	how	how	ADV	9
4	the	the	DET	6
5	private	private	ADJ	6
6	sector	sector	NOUN	9
7	has	have	AUX	9
8	been	be	VERB	9
9	able	able	ADJ	2
